SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
218,11:19:09,14/01/2025,K_lowfl_medbth,Karina Guo,,,289,Low,0.212254,1.903128,0.190957,2.512698,2.761342,2.625038,4.042875,1.281533,26.043531,27.395832,40.110176,0.441786,7.5,PSF-01163_20250114111909_5bb,0,0,0,138.712769,560.174316,0.752376,0.5,0.8,43.744476,1,60.51,57.52,31.2,29.09,29.09,100.79,79.8,72.6,9.1,145,3.815,11:11:11,14/01/2025,-1.43,1,0.002,0,0.003,0.021,0.028,-0.067,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.451395,2.496874,1.074067,0.746766,0.213327,-0.022329,0.791662,0.233775,138.712769,0.001139,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114111909_5bb,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
219,11:20:17,14/01/2025,K_lowfl_medbth,Karina Guo,,,289,Low,0.155263,1.899833,0.143533,2.061649,2.73428,2.622162,4.132732,1.398452,26.014997,27.127342,41.001667,0.441786,7.5,PSF-01163_20250114112017_2a0,0,0,0,138.1427,553.134827,0.750255,0.5,0.8,69.327454,1,59.77,57.32,31.24,29.47,29.47,100.79,79.7,79.3,0.5,231,3.814,11:11:11,14/01/2025,-1.43,1,0,-0.001,0.002,0.107,0.333,0.609,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.451116,2.495856,1.072844,0.761396,0.21296,-0.01837,0.794447,0.308276,138.1427,0.001161,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112017_2a0,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
220,11:20:46,14/01/2025,K_lowfl_medbth,Karina Guo,,,743,Mid,0.219351,1.901335,0.196663,2.671219,2.765407,2.620341,4.087854,1.322448,25.998281,27.437586,40.558537,0.441786,7.5,PSF-01163_20250114112046_7ab,0,0,0,128.87085,556.279785,0.768334,0.5,0.8,74.106178,1,60.38,57.21,31.27,29.28,29.28,100.79,79.7,78.9,1,241,3.814,11:11:11,14/01/2025,-1.43,1,0.001,0.001,0.004,-0.157,-0.051,-0.019,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.450972,2.496682,1.073401,0.760617,0.212789,-0.020839,0.795687,0.317072,128.87085,0.001142,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112046_7ab,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
221,11:21:18,14/01/2025,K_lowfl_medbth,Karina Guo,,,743,Mid,0.203353,1.898229,0.183676,2.439356,2.769041,2.636297,4.062174,1.293133,26.1577,27.4748,40.305439,0.441786,7.5,PSF-01163_20250114112118_6a0,0,0,0,136.951096,545.57489,0.748978,0.5,0.8,75.691216,1,60.36,57.47,31.29,29.17,29.17,100.78,79.6,72.4,9,253,3.813,11:11:11,14/01/2025,-1.43,1,0.001,0,0.002,0.049,0.315,0.846,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.451304,2.496655,1.072248,0.746409,0.212555,-0.022451,0.797155,0.327094,136.951096,0.001137,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112118_6a0,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
222,11:22:14,14/01/2025,K_lowfl_medbth,Karina Guo,,,743,Mid,0.251388,1.90356,0.222062,2.990537,2.792651,2.630551,4.103424,1.310772,26.102106,27.710579,40.716949,0.441786,7.5,PSF-01163_20250114112214_967,0,0,0,159.358627,599.746582,0.73429,0.5,0.8,102.052895,1,60.61,57.09,31.37,29.35,29.35,100.78,79.9,70.6,11.6,347,3.785,11:21:49,14/01/2025,-1.45,1,0.001,0,0.002,-0.023,0.04,1.079,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.450795,2.497001,1.074228,0.742602,0.211912,-0.021306,0.799782,0.409552,159.358627,0.001146,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112214_967,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
223,11:22:52,14/01/2025,K_lowfl_medbth,Karina Guo,,,244,High,0.200044,1.901669,0.181004,2.676386,2.78832,2.643054,4.226619,1.438299,26.226105,27.667526,41.93927,0.441786,7.5,PSF-01163_20250114112252_833,0,0,0,221.869476,607.214905,0.634611,0.5,0.8,83.236153,1,60.37,57.23,31.41,29.86,29.86,100.78,79.8,79.3,0.5,328,3.811,11:21:49,14/01/2025,-1.45,1,0.001,-0.001,0.001,0.262,0.732,1.513,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.45096,2.496667,1.073525,0.761495,0.211558,-0.015749,0.801623,0.392546,221.869476,0.001142,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112252_833,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
224,11:23:48,14/01/2025,K_lowfl_medbth,Karina Guo,,,244,High,0.144433,1.90517,0.134255,2.064533,2.752765,2.640942,4.248593,1.495827,26.206842,27.316498,42.16003,0.441786,7.5,PSF-01163_20250114112348_7f0,0,0,0,213.360428,564.251282,0.62187,0.5,0.8,78.42485,1,59.38,56.97,31.48,29.95,29.95,100.77,79.9,79.2,0.9,315,3.81,11:21:49,14/01/2025,-1.45,1,0,0,-0.001,0.353,0.036,-1.735,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.450616,2.495313,1.074826,0.761249,0.211027,-0.015437,0.804254,0.381566,213.360428,0.001136,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112348_7f0,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
225,11:24:22,14/01/2025,K_lowfl_medbth,Karina Guo,,,244,High,0.325801,1.900096,0.278114,3.567207,2.841923,2.648198,4.090154,1.248231,26.276175,28.19837,40.583672,0.441786,7.5,PSF-01163_20250114112422_4e3,0,0,0,189.211243,567.382324,0.666519,0.5,0.8,75.423775,1,61.15,56.99,31.52,29.29,29.29,100.78,79.7,79.5,0.3,283,3.81,11:21:49,14/01/2025,-1.45,1,0.003,0.001,0.003,-0.261,-0.301,0.452,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.450625,2.497714,1.072941,0.7618,0.210662,-0.023747,0.805738,0.353407,189.211243,0.001123,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112422_4e3,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
226,11:25:01,14/01/2025,K_lowfl_medbth,Karina Guo,,,297,High,0.174227,1.906421,0.159638,2.382393,2.770955,2.642027,4.222915,1.45196,26.213516,27.492699,41.89867,0.441786,7.5,PSF-01163_20250114112501_ec4,0,0,0,142.070892,504.033203,0.718132,0.5,0.8,110.937393,1,59.44,56.67,31.58,29.85,29.85,100.79,80,76.8,4.1,386,3.809,11:21:49,14/01/2025,-1.45,1,0,0.001,0.002,0.402,0.432,0.945,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.450204,2.495369,1.075292,0.755908,0.210202,-0.017868,0.807417,0.443252,142.070892,0.001125,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112501_ec4,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
227,11:25:41,14/01/2025,K_lowfl_medbth,Karina Guo,,,297,High,0.15214,1.905953,0.140894,2.159039,2.76323,2.646349,4.253868,1.490638,26.257631,27.417345,42.207771,0.441786,7.5,PSF-01163_20250114112541_360,0,0,0,143.095139,527.631653,0.728797,0.5,0.8,101.99575,1,59.07,56.57,31.64,29.97,29.97,100.78,80,79.5,0.6,350,3.808,11:21:49,14/01/2025,-1.45,1,0.001,-0.001,0,0.199,0.203,0.488,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.450059,2.494857,1.075118,0.76188,0.209704,-0.017079,0.809178,0.411659,143.095139,0.001148,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112541_360,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
228,11:26:15,14/01/2025,K_lowfl_medbth,Karina Guo,,,297,High,0.183058,1.906527,0.167021,2.460031,2.787863,2.65477,4.22072,1.432857,26.340532,27.661077,41.877834,0.441786,7.5,PSF-01163_20250114112615_d94,0,0,0,148.285034,522.730713,0.716326,0.5,0.8,90.364311,1,59.42,56.58,31.69,29.84,29.84,100.79,80,76.7,4.1,315,3.808,11:21:49,14/01/2025,-1.45,1,-0.001,0,-0.005,-0.122,-0.229,-0.659,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.450058,2.495317,1.075332,0.755864,0.209263,-0.019326,0.810683,0.38165,148.285034,0.001123,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112615_d94,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
230,11:27:33,14/01/2025,K_lowfl_medbth,Karina Guo,,,669,Mid,0.313358,1.909723,0.269188,3.598737,2.855536,2.661395,4.15605,1.300514,26.406588,28.332876,41.236691,0.441786,7.5,PSF-01163_20250114112733_f43,0,0,0,175.588852,549.541687,0.680481,0.5,0.8,97.134872,1,60.42,56.31,31.82,29.57,29.57,100.79,80.2,79.3,1.1,357,3.806,11:21:49,14/01/2025,-1.45,1,-0.002,0,0.004,0.153,0.06,1.195,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.44968,2.496658,1.076523,0.76152,0.208214,-0.024013,0.814002,0.417733,175.588852,0.00112,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112733_f43,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
231,11:28:23,14/01/2025,K_lowfl_medbth,Karina Guo,,,669,Mid,0.279345,1.90302,0.243589,3.34578,2.835707,2.654355,4.171885,1.336178,26.337065,28.13648,41.394318,0.441786,7.5,PSF-01163_20250114112823_0a3,0,0,0,160.591721,546.441772,0.706114,0.5,0.8,65.279823,1,59.71,55.89,31.9,29.63,29.63,100.78,79.8,79.7,0.2,231,3.804,11:21:49,14/01/2025,-1.45,1,0.001,0,-0.003,-0.227,-0.223,-0.389,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.449111,2.495677,1.074027,0.762275,0.207516,-0.02425,0.816076,0.308372,160.591721,0.001123,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112823_0a3,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
232,11:29:11,14/01/2025,K_lowfl_medbth,Karina Guo,,,669,Mid,0.248261,1.904566,0.219632,2.913072,2.82331,2.665553,4.114088,1.290777,26.447323,28.012575,40.819527,0.441786,7.5,PSF-01163_20250114112911_e00,0,0,0,157.225372,591.041565,0.733986,0.5,0.8,55.913654,1,59.2,55.9,31.98,29.39,29.39,100.79,79.9,79.3,0.7,190,3.803,11:21:49,14/01/2025,-1.45,1,0.002,0,0.003,0.476,0.611,0.959,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.449105,2.494977,1.074602,0.7615,0.206927,-0.027962,0.818132,0.272992,157.225372,0.001164,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114112911_e00,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
233,11:30:04,14/01/2025,K_lowfl_medbth,Karina Guo,,,365,Low,0.262821,1.904276,0.230946,3.259413,2.830495,2.653954,4.203342,1.372847,26.331451,28.083019,41.703854,0.441786,7.5,PSF-01163_20250114113004_adb,0,0,0,153.118011,513.062927,0.701561,0.5,0.8,79.440269,1,59.1,55.42,32.05,29.77,29.77,100.79,79.9,76.9,3.8,283,3.802,11:21:49,14/01/2025,-1.45,1,0.001,0,0,0.26,0.64,2.055,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.448462,2.494827,1.074494,0.75615,0.206321,-0.024459,0.820144,0.353565,153.118011,0.001161,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114113004_adb,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
234,11:31:08,14/01/2025,K_lowfl_medbth,Karina Guo,,,365,Low,0.215816,1.904663,0.193851,2.907037,2.770446,2.612947,4.229337,1.458891,25.926336,27.489086,41.964581,0.441786,7.5,PSF-01163_20250114113108_e47,0,0,0,161.794785,542.778992,0.701914,0.5,0.8,70.62484,1,57.6,54.32,32.13,29.87,29.87,100.78,79.9,79.3,0.8,252,3.802,11:21:49,14/01/2025,-1.45,1,0.001,0.001,0.004,-0.048,0.137,1.174,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.447013,2.492764,1.074637,0.761448,0.205701,-0.024105,0.8224,0.326133,161.794785,0.001141,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114113108_e47,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
235,11:32:43,14/01/2025,K_lowfl_medbth,Karina Guo,,,365,Low,0.33696,1.903546,0.286283,4.458795,2.843878,2.602333,4.357301,1.513423,25.823965,28.220915,43.239197,0.441786,7.5,PSF-01163_20250114113243_d01,0,0,0,153.390533,479.278198,0.679955,0.5,0.8,53.74752,1,58.87,53.87,32.21,30.39,30.39,100.77,79.9,79.1,0.9,198,3.8,11:32:00,14/01/2025,1.5,0,0.001,0,0,-0.467,-0.992,-2.209,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.446401,2.490461,1.074222,0.761069,0.205083,-0.018854,0.826431,0.279228,153.390533,0.001146,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114113243_d01,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
236,11:33:46,14/01/2025,K_lowfl_medbth,Karina Guo,,,512,Low,0.591222,1.901688,0.451007,5.841694,2.921981,2.605389,4.181172,1.259192,25.855509,28.997326,41.493366,0.441786,7.5,PSF-01163_20250114113346_8f7,0,0,0,141.343475,518.153442,0.727217,0.5,0.8,54.429779,1,60.37,53.83,32.24,29.67,29.67,100.77,79.8,69.7,12.6,187,3.798,11:32:00,14/01/2025,1.5,0,0,-0.001,0.006,0.357,0.858,1.892,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.44634,2.492499,1.073532,0.740624,0.204808,-0.027779,0.829029,0.270097,141.343475,0.001126,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114113346_8f7,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
237,11:34:58,14/01/2025,K_lowfl_medbth,Karina Guo,,,512,Low,0.55283,1.904152,0.428441,5.609499,2.900726,2.597203,4.173562,1.272835,25.777792,28.790327,41.423489,0.441786,7.5,PSF-01163_20250114113458_039,0,0,0,141.766541,499.724518,0.716311,0.5,0.8,49.024979,1,59.83,53.57,32.27,29.64,29.64,100.75,79.9,78.9,1.3,171,3.797,11:32:00,14/01/2025,1.5,0,0,-0.001,0.007,0.186,0.317,0.667,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.445994,2.491759,1.074448,0.760524,0.20457,-0.028506,0.831692,0.256169,141.766541,0.001157,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114113458_039,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
238,11:35:51,14/01/2025,K_lowfl_medbth,Karina Guo,,,512,Low,0.650485,1.908015,0.485103,6.019794,2.948884,2.624189,4.155026,1.206142,26.046928,29.269753,41.241566,0.441786,7.5,PSF-01163_20250114113551_faa,0,0,0,153.002136,567.96991,0.730616,0.5,0.8,51.355915,1,60.76,54.07,32.29,29.56,29.56,100.75,80.1,75.6,5.6,176,3.797,11:32:00,14/01/2025,1.5,0,0,0,0.011,0.199,0.328,0.503,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.446642,2.493016,1.075886,0.75345,0.204412,-0.029653,0.833929,0.260192,153.002136,0.001136,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114113551_faa,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
239,11:36:41,14/01/2025,K_lowfl_medbth,Karina Guo,,,739,Low,0.512799,1.9022,0.403912,5.453535,2.930201,2.634854,4.241961,1.31176,26.15486,29.086626,42.107803,0.441786,7.5,PSF-01163_20250114113641_672,0,0,0,253.180145,541.48938,0.532437,0.5,0.8,60.602089,1,60.28,54.2,32.32,29.92,29.92,100.74,79.8,79.3,0.6,285,3.796,11:32:00,14/01/2025,1.5,0,0.001,0,-0.003,-0.199,0.184,3.976,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.446816,2.492361,1.073722,0.761536,0.204194,-0.025726,0.835944,0.354841,253.180145,0.001122,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114113641_672,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
240,11:37:15,14/01/2025,K_lowfl_medbth,Karina Guo,,,739,Low,0.44217,1.906181,0.358914,4.994878,2.947408,2.677685,4.298917,1.351508,26.580757,29.258232,42.674339,0.441786,7.5,PSF-01163_20250114113715_36f,0,0,0,178.890106,570.79303,0.686594,0.5,0.8,52.526325,1,60.56,55.02,32.34,30.16,30.16,100.74,80,79.6,0.5,191,3.795,11:32:00,14/01/2025,1.5,0,0.001,0.001,-0.005,-0.423,-0.171,0.457,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.44788,2.492738,1.075202,0.76218,0.20402,-0.023233,0.837437,0.273698,178.890106,0.001135,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114113715_36f,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
241,11:37:44,14/01/2025,K_lowfl_medbth,Karina Guo,,,739,Low,0.416264,1.905112,0.341621,4.808836,2.942745,2.682874,4.309704,1.366959,26.632923,29.212666,42.782478,0.441786,7.5,PSF-01163_20250114113744_360,0,0,0,175.903915,531.814453,0.669238,0.5,0.8,63.562275,1,60.39,55.06,32.36,30.2,30.2,100.74,79.9,79.2,1,237,3.794,11:32:00,14/01/2025,1.5,0,0.002,0.001,0.001,0.325,0.632,0.845,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.447931,2.492507,1.074804,0.761157,0.203853,-0.022963,0.838692,0.313869,175.903915,0.00112,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114113744_360,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
242,11:40:21,14/01/2025,K_lowfl_medbth,Karina Guo,,,592,Mid,0.35821,1.902981,0.301464,4.853879,2.914746,2.652027,4.476936,1.56219,26.330692,28.939102,44.449329,0.441786,7.5,PSF-01163_20250114114021_79f,0,0,0,166.39209,448.214294,0.628767,0.5,0.8,36.08667,1,59.49,54.13,32.45,30.87,30.87,100.72,79.8,79.5,0.4,143,3.791,11:32:00,14/01/2025,1.5,0,0.003,0.001,0.003,0.327,0.472,0.979,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.446696,2.491267,1.074012,0.76194,0.20309,-0.016175,0.844872,0.232146,166.39209,0.001149,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114114021_79f,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
243,11:40:59,14/01/2025,K_lowfl_medbth,Karina Guo,,,592,Mid,0.377977,1.904309,0.315379,4.594789,2.951168,2.702781,4.365319,1.414151,26.833733,29.29977,43.339737,0.441786,7.5,PSF-01163_20250114114059_c02,0,0,0,167.756439,563.011047,0.702037,0.5,0.8,36.657906,1,60.21,55.15,32.46,30.42,30.42,100.72,79.9,79.2,0.9,131,3.79,11:32:00,14/01/2025,1.5,0,0.001,0.001,0,0.067,0.175,0.122,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.448028,2.492249,1.074506,0.761236,0.203038,-0.021524,0.846293,0.220891,167.756439,0.001139,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114114059_c02,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
244,11:41:29,14/01/2025,K_lowfl_medbth,Karina Guo,,,592,Mid,0.468243,1.902379,0.375756,5.119135,2.962662,2.685626,4.285374,1.322711,26.665865,29.416592,42.549931,0.441786,7.5,PSF-01163_20250114114129_748,0,0,0,189.182281,545.375366,0.653115,0.5,0.8,37.08773,1,60.44,54.79,32.46,30.1,30.1,100.71,79.8,79.6,0.3,142,3.79,11:32:00,14/01/2025,1.5,0,0.002,-0.001,0.002,0.435,0.813,0.723,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.447555,2.492553,1.073788,0.761999,0.203012,-0.025393,0.84734,0.230826,189.182281,0.001135,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114114129_748,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
245,11:42:14,14/01/2025,K_lowfl_medbth,Karina Guo,,,437,Low,0.589337,1.900626,0.44985,5.710695,2.946118,2.63667,4.17933,1.233212,26.181662,29.254429,41.5,0.441786,7.5,PSF-01163_20250114114214_0e5,0,0,0,143.261795,565.961121,0.74687,0.5,0.8,49.521896,1,60.12,53.8,32.46,29.67,29.67,100.71,79.7,79,0.9,166,3.79,11:32:00,14/01/2025,1.5,0,-0.002,-0.001,0.004,-0.082,-0.13,-0.188,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.446262,2.492115,1.073138,0.76084,0.203049,-0.030495,0.848838,0.251526,143.261795,0.001162,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114114214_0e5,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
246,11:43:30,14/01/2025,K_lowfl_medbth,Karina Guo,,,437,Low,0.446531,1.90468,0.361728,4.530488,2.926483,2.681632,4.143424,1.216941,26.630106,29.061615,41.146523,0.441786,7.5,PSF-01163_20250114114330_73d,0,0,0,137.056595,548.40802,0.750083,0.5,0.8,42.239059,1,59.81,54.8,32.43,29.52,29.52,100.7,79.9,79.6,0.3,141,3.789,11:43:05,14/01/2025,-0.05,0,0,0,0.001,-0.071,-0.124,-0.155,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.44758,2.493811,1.074644,0.762201,0.203261,-0.031942,0.851505,0.229797,137.056595,0.001148,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114114330_73d,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
