   #  ,,
   #  Australian Bureau of Meteorology,,
   #  Australian Water Outlook,,
   #,,
   #  These products are subject to the Bureau's copyright and disclaimer policies.,,
   #  http://www.bom.gov.au/other/copyright.shtml,,
   #  http://www.bom.gov.au/other/disclaimer.shtml,,
   #,,
   #  Report Generated at Tue Apr 23 2024,,
   #,,
  ,,
Product: Historical,,
Root zone soil moisture  (percentile rank),,
Values: Relative,,
Time aggregation: Day ,,
Location: New South Wales,,
,,
Date,Root zone soil moisture  (percentile rank),Month
10/09/23,5,9
11/09/23,5,9
12/09/23,5,9
13/09/23,5,9
14/09/23,3,9
15/09/23,3,9
16/09/23,3,9
17/09/23,2,9
18/09/23,0,9
19/09/23,0,9
20/09/23,0,9
21/09/23,0,9
22/09/23,0,9
23/09/23,0,9
24/09/23,0,9
25/09/23,0,9
26/09/23,0,9
27/09/23,0,9
28/09/23,0,9
29/09/23,0,9
30/09/23,0,9
01/10/23,0,10
02/10/23,0,10
03/10/23,0,10
04/10/23,2,10
05/10/23,19,10
06/10/23,15,10
07/10/23,13,10
08/10/23,11,10
09/10/23,7,10
10/10/23,6,10
11/10/23,5,10
12/10/23,2,10
13/10/23,2,10
14/10/23,2,10
15/10/23,2,10
16/10/23,2,10
17/10/23,2,10
18/10/23,2,10
19/10/23,1,10
20/10/23,1,10
21/10/23,1,10
22/10/23,1,10
23/10/23,1,10
24/10/23,1,10
25/10/23,1,10
26/10/23,1,10
27/10/23,2,10
28/10/23,1,10
29/10/23,1,10
30/10/23,1,10
31/10/23,1,10
01/11/23,1,11
02/11/23,1,11
03/11/23,1,11
04/11/23,1,11
05/11/23,6,11
06/11/23,7,11
07/11/23,6,11
08/11/23,8,11
09/11/23,12,11
10/11/23,19,11
11/11/23,18,11
12/11/23,17,11
13/11/23,16,11
14/11/23,14,11
15/11/23,13,11
16/11/23,11,11
17/11/23,11,11
18/11/23,11,11
19/11/23,11,11
20/11/23,18,11
21/11/23,25,11
22/11/23,27,11
23/11/23,29,11
24/11/23,42,11
25/11/23,49,11
26/11/23,57,11
27/11/23,54,11
28/11/23,59,11
29/11/23,90,11
30/11/23,92,11
01/12/23,91,12
02/12/23,86,12
03/12/23,84,12
04/12/23,83,12
05/12/23,79,12
06/12/23,74,12
07/12/23,70,12
08/12/23,63,12
09/12/23,59,12
10/12/23,57,12
11/12/23,56,12
12/12/23,52,12
13/12/23,51,12
14/12/23,48,12
15/12/23,44,12
16/12/23,42,12
17/12/23,41,12
18/12/23,40,12
19/12/23,38,12
20/12/23,59,12
21/12/23,69,12
22/12/23,70,12
23/12/23,68,12
24/12/23,81,12
25/12/23,85,12
26/12/23,85,12
27/12/23,83,12
28/12/23,80,12
29/12/23,76,12
30/12/23,76,12
31/12/23,73,12
01/01/24,72,1
02/01/24,73,1
03/01/24,77,1
04/01/24,78,1
05/01/24,77,1
06/01/24,70,1
07/01/24,77,1
08/01/24,93,1
09/01/24,96,1
10/01/24,95,1
11/01/24,94,1
12/01/24,91,1
13/01/24,86,1
14/01/24,84,1
15/01/24,84,1
16/01/24,87,1
17/01/24,92,1
18/01/24,95,1
19/01/24,93,1
20/01/24,91,1
21/01/24,87,1
22/01/24,86,1
23/01/24,85,1
24/01/24,83,1
25/01/24,82,1
26/01/24,80,1
27/01/24,77,1
28/01/24,77,1
29/01/24,75,1
30/01/24,77,1
31/01/24,74,1
01/02/24,72,2
02/02/24,69,2
03/02/24,63,2
04/02/24,61,2
05/02/24,66,2
06/02/24,85,2
07/02/24,85,2
08/02/24,84,2
09/02/24,82,2
10/02/24,82,2
11/02/24,81,2
12/02/24,81,2
13/02/24,80,2
14/02/24,80,2
15/02/24,80,2
16/02/24,78,2
17/02/24,76,2
18/02/24,73,2
19/02/24,72,2
20/02/24,73,2
21/02/24,69,2
22/02/24,66,2
23/02/24,61,2
24/02/24,61,2
25/02/24,64,2
26/02/24,62,2
27/02/24,58,2
28/02/24,54,2
29/02/24,51,2
01/03/24,48,3
02/03/24,48,3
03/03/24,50,3
04/03/24,46,3
05/03/24,45,3
06/03/24,43,3
07/03/24,36,3
08/03/24,36,3
09/03/24,35,3
10/03/24,32,3
11/03/24,31,3
12/03/24,29,3
13/03/24,27,3
14/03/24,26,3
15/03/24,24,3
16/03/24,24,3
17/03/24,31,3
18/03/24,45,3
19/03/24,49,3
20/03/24,55,3
21/03/24,54,3
22/03/24,52,3
23/03/24,52,3
24/03/24,58,3
25/03/24,52,3
26/03/24,47,3
27/03/24,46,3
28/03/24,44,3
29/03/24,42,3
30/03/24,42,3
31/03/24,42,3
01/04/24,40,4
02/04/24,46,4
03/04/24,46,4
04/04/24,46,4
05/04/24,70,4
06/04/24,86,4
07/04/24,88,4
08/04/24,87,4
09/04/24,85,4
10/04/24,85,4
11/04/24,83,4
12/04/24,82,4
13/04/24,80,4
14/04/24,79,4
15/04/24,78,4
16/04/24,76,4
17/04/24,76,4
18/04/24,79,4
19/04/24,78,4
20/04/24,79,4
21/04/24,76,4
22/04/24,74,4
